gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TTC25	235.1172178	-1.369096192	0.185678796	-7.373465495	1.66E-13	8.43E-13
RPL19P16	5.797378608	-1.262040244	0.171163401	-7.373306664	1.66E-13	8.44E-13
SFTA1P	1147.864669	-1.821825829	0.247139001	-7.371664606	1.69E-13	8.54E-13
HPGDS	244.9482327	-1.371169768	0.18608415	-7.368546808	1.72E-13	8.74E-13
TUBA4B	130.7115807	-2.175313078	0.29531229	-7.366144753	1.76E-13	8.89E-13
KLHL41	27.90467437	-1.316565046	0.178767528	-7.364676688	1.78E-13	8.99E-13
AL136369.1	5.315708555	-3.095460856	0.420315163	-7.364618565	1.78E-13	8.99E-13
AL162171.1	14.12171641	-1.078837155	0.146510786	-7.363534019	1.79E-13	9.06E-13
PLA2G1B	274.8041576	-2.184398885	0.296772683	-7.360511969	1.83E-13	9.26E-13
RGS13	73.8048924	-1.458960104	0.198312141	-7.356887451	1.88E-13	9.51E-13
MYO7B	149.2347246	-1.690446773	0.23012032	-7.345925699	2.04E-13	1.03E-12
TFRC	8327.900081	-1.03372953	0.140760273	-7.343901167	2.07E-13	1.04E-12
AC011008.2	12.35479273	-1.383276558	0.188380229	-7.343002835	2.09E-13	1.05E-12
LINC02587	4.784951637	-1.517421664	0.206655272	-7.342767741	2.09E-13	1.05E-12
AC004540.1	57.83082748	-1.050784953	0.14313219	-7.341360119	2.11E-13	1.06E-12
ATP8B5P	53.11353071	-1.482358028	0.201993633	-7.3386374	2.16E-13	1.08E-12
PF4	21.28543793	-2.012890797	0.27430634	-7.338112561	2.17E-13	1.09E-12
CNR1	318.8667751	-1.527329897	0.208315855	-7.331798608	2.27E-13	1.14E-12
FAM183A	191.4941685	-1.914241348	0.261092118	-7.331670388	2.27E-13	1.14E-12
GCSAML	50.02693805	-1.599421564	0.218232626	-7.328975475	2.32E-13	1.16E-12
CABCOCO1	135.2143704	-1.79891769	0.245605956	-7.324405797	2.40E-13	1.20E-12
FAM166B	143.7383009	-1.797278913	0.245601259	-7.317873383	2.52E-13	1.26E-12
SEMA3B-AS1	21.83125305	-1.165953191	0.159390851	-7.315057178	2.57E-13	1.29E-12
AC026469.1	5.126074275	-1.290317067	0.176407046	-7.31443045	2.58E-13	1.29E-12
DPH6-DT	8.550421304	-1.176269647	0.160871629	-7.311852651	2.63E-13	1.32E-12
MYRF	2415.128756	-1.626137132	0.222428312	-7.310836983	2.65E-13	1.33E-12
AL023806.1	7.361098716	-1.029923176	0.14090316	-7.309439886	2.68E-13	1.34E-12
LINC01169	7.911498389	-2.137119265	0.292508216	-7.306185427	2.75E-13	1.37E-12
AC003070.2	2.545000678	-1.871267791	0.256147094	-7.305442214	2.76E-13	1.38E-12
FAM184A	645.4547587	-1.274503666	0.174462183	-7.305329113	2.77E-13	1.38E-12
LINC00924	22.53313592	-1.307639511	0.179041746	-7.303545362	2.80E-13	1.40E-12
AC007277.1	12.8437376	-1.815793396	0.248632167	-7.303131451	2.81E-13	1.40E-12
AARD	132.3440313	-1.91269968	0.261928904	-7.302362019	2.83E-13	1.41E-12
TRPM1	3.580558473	-2.16401528	0.296384874	-7.301368834	2.85E-13	1.42E-12
ITGAX	2387.571929	-1.014870074	0.139022321	-7.300051305	2.88E-13	1.43E-12
TRIM58	35.47093864	-2.128807321	0.292028051	-7.289735749	3.11E-13	1.54E-12
PACRG-AS1	2.193299804	-2.05937205	0.282516311	-7.289391703	3.11E-13	1.54E-12
AC026369.1	8.0259988	-1.876506168	0.257478914	-7.287999399	3.15E-13	1.56E-12
TMEM232	109.2664437	-1.748060581	0.239887031	-7.28701577	3.17E-13	1.57E-12
CMA1	12.78993899	-1.777854183	0.244190445	-7.280605041	3.32E-13	1.65E-12
ENPP6	22.5498811	-1.353128174	0.185974794	-7.275868646	3.44E-13	1.70E-12
DNM1P46	9.669183338	-1.290442354	0.177440194	-7.272548126	3.53E-13	1.74E-12
TCTE1	66.6811783	-2.191138335	0.301627896	-7.264375617	3.75E-13	1.85E-12
AC063944.1	6.840124519	-1.499135801	0.206553049	-7.257873012	3.93E-13	1.94E-12
AC079630.1	469.918295	-1.920454809	0.264642266	-7.256795506	3.96E-13	1.95E-12
LRRC70	24.04410988	-1.089795518	0.150196222	-7.255811763	3.99E-13	1.97E-12
DRAM1	7631.198234	-1.085882442	0.149668077	-7.255270876	4.01E-13	1.97E-12
DNAJC5B	140.4528845	-1.220188105	0.168187226	-7.254939239	4.02E-13	1.98E-12
MIR30C2	3.390314419	-2.066534283	0.285066569	-7.249304237	4.19E-13	2.06E-12
LINC01268	40.78175746	-1.216518822	0.167937733	-7.24386833	4.36E-13	2.14E-12
KRT27	10.86261421	-1.899856835	0.262310783	-7.242770626	4.40E-13	2.16E-12
AC092809.2	11.73905789	-1.513681653	0.209297187	-7.232212123	4.75E-13	2.32E-12
FAM216B	430.991239	-2.339584568	0.323511279	-7.231848527	4.76E-13	2.33E-12
GPR162	249.6884757	-1.172067699	0.162144963	-7.228517471	4.88E-13	2.39E-12
MROH9	33.09976931	-2.28839185	0.316729615	-7.225064351	5.01E-13	2.45E-12
AC060764.1	2.472173302	-1.639803866	0.227084185	-7.221127571	5.16E-13	2.52E-12
SNX30	3932.382016	-1.015027243	0.140578491	-7.220359475	5.19E-13	2.53E-12
SRGN	8200.884326	-1.068632731	0.14803187	-7.218936899	5.24E-13	2.55E-12
CBFA2T3	349.4204585	-1.121041357	0.15535046	-7.21620881	5.35E-13	2.61E-12
WNT7A	200.6286561	-2.250079622	0.311853086	-7.21519113	5.39E-13	2.62E-12
C1QC	10568.33711	-1.116296487	0.154825671	-7.210021969	5.59E-13	2.72E-12
RORA	1133.39213	-1.020063769	0.14150085	-7.208887932	5.64E-13	2.74E-12
AC107223.1	5.197853637	-1.626212292	0.22576789	-7.203027392	5.89E-13	2.86E-12
PTRH1	16.47325378	-1.029332716	0.142918601	-7.202230562	5.92E-13	2.87E-12
AC107952.2	15.07938903	-1.019435467	0.141671355	-7.195776905	6.21E-13	3.00E-12
AC013264.1	51.82359036	-1.978907777	0.275295273	-7.188310053	6.56E-13	3.16E-12
CNGA4	56.11689522	-1.953310893	0.27183718	-7.185591351	6.69E-13	3.22E-12
VWA8-AS1	7.980700879	-1.649755767	0.229646271	-7.183899667	6.78E-13	3.26E-12
SLCO1A2	132.7748915	-2.685716589	0.373958126	-7.181864507	6.88E-13	3.31E-12
CFAP61	87.93109509	-1.756663415	0.244640819	-7.180581823	6.94E-13	3.34E-12
AC245041.1	46.28684443	-2.217402792	0.308918666	-7.177950172	7.08E-13	3.40E-12
AL731557.1	3.953808584	-1.852997813	0.2581676	-7.177499461	7.10E-13	3.41E-12
ABCC13	22.62702159	-2.052096684	0.28601474	-7.17479344	7.24E-13	3.48E-12
KLHL32	71.02964842	-1.300768466	0.181378078	-7.171585913	7.41E-13	3.56E-12
CATIP	85.59118351	-1.509569303	0.210591129	-7.168247339	7.60E-13	3.65E-12
RTL3	4.322147745	-1.474426666	0.205833358	-7.163205602	7.88E-13	3.78E-12
SELENBP1	10639.64766	-1.257564532	0.175595244	-7.161723181	7.97E-13	3.82E-12
LHFPL3-AS2	402.5262425	-2.090463675	0.292004334	-7.159015928	8.13E-13	3.89E-12
TOGARAM2	222.2945387	-1.576259396	0.22028034	-7.155697133	8.32E-13	3.98E-12
AK7	291.8316256	-1.334061257	0.186450161	-7.155055559	8.36E-13	4.00E-12
LKAAEAR1	6.726284108	-1.854278146	0.259279946	-7.151645058	8.57E-13	4.10E-12
EFCAB12	130.2965236	-1.540378536	0.215683869	-7.141834684	9.21E-13	4.39E-12
CYP17A1	30.65868789	-1.667046279	0.233570922	-7.137216659	9.52E-13	4.54E-12
AC011365.2	2.071305805	-1.666916116	0.233650627	-7.134224884	9.73E-13	4.63E-12
KLF15	445.2634199	-1.418245918	0.198834938	-7.132780256	9.84E-13	4.68E-12
LRRN4CL	65.88046332	-1.216285432	0.170581765	-7.130219534	1.00E-12	4.77E-12
COL4A4	1667.010724	-1.19121794	0.167093656	-7.129043502	1.01E-12	4.80E-12
AC084880.3	2.699039718	-2.459363705	0.34511579	-7.126198729	1.03E-12	4.90E-12
GFI1B	10.01093305	-1.771542215	0.248608511	-7.125830925	1.03E-12	4.91E-12
CLEC6A	23.24394102	-1.689730917	0.237152244	-7.125089311	1.04E-12	4.94E-12
CNTNAP3B	23.85613367	-1.654017444	0.232243972	-7.121896116	1.06E-12	5.05E-12
NCF1B	83.18462834	-1.091720668	0.153428193	-7.115515368	1.11E-12	5.28E-12
FCGR1B	63.93047376	-1.069916574	0.150377792	-7.114857589	1.12E-12	5.30E-12
AL353152.1	3.132332043	-2.146069131	0.301752174	-7.112025412	1.14E-12	5.41E-12
AL035530.1	4.594649223	-1.411750563	0.198572253	-7.10950568	1.16E-12	5.51E-12
AC046195.1	64.73259445	-2.376233902	0.334531574	-7.103167783	1.22E-12	5.75E-12
AC106028.4	10.10597517	-1.261033193	0.177558257	-7.102081395	1.23E-12	5.80E-12
FMO3	603.4722847	-1.148729075	0.161971672	-7.092160375	1.32E-12	6.22E-12
ROBO2	470.5131454	-1.552918517	0.219048293	-7.089388809	1.35E-12	6.34E-12
THRB	525.7084875	-1.086330551	0.153259151	-7.08819373	1.36E-12	6.39E-12
RERG	555.6862357	-1.091630837	0.15408678	-7.084519758	1.40E-12	6.56E-12
ATP6V0D2	194.7934358	-1.519625812	0.214753789	-7.076130384	1.48E-12	6.96E-12
LINC01765	19.82166227	-2.441097903	0.345115375	-7.073280656	1.51E-12	7.09E-12
CDK15	39.97363929	-1.205919076	0.170518567	-7.072069037	1.53E-12	7.15E-12
FILNC1	2.561038813	-1.709308671	0.242113064	-7.059960509	1.67E-12	7.78E-12
DNAH10	299.9990898	-1.617998924	0.229310981	-7.055915569	1.71E-12	8.01E-12
LINC02828	3.780593998	-1.348609903	0.191210916	-7.052996392	1.75E-12	8.17E-12
CFAP206	15.38886076	-1.626201672	0.23070514	-7.04883157	1.80E-12	8.40E-12
WDR63	105.6631333	-1.659243489	0.235772172	-7.037486549	1.96E-12	9.10E-12
AL022344.1	5.194531704	-1.354303459	0.192449178	-7.037200557	1.96E-12	9.11E-12
MRGPRF-AS1	2.956504896	-1.448887545	0.205895482	-7.037005031	1.96E-12	9.12E-12
AP001189.5	1.330774852	-1.753475491	0.249181054	-7.036953497	1.96E-12	9.13E-12
FBXO15	83.83599814	-1.32323081	0.188071941	-7.035769425	1.98E-12	9.20E-12
AC010624.1	11.15958874	-1.796503336	0.255368982	-7.034931659	1.99E-12	9.25E-12
BHLHE41	1141.749529	-1.036186419	0.147537332	-7.023215088	2.17E-12	1.00E-11
UMODL1-AS1	31.5701745	-1.97373936	0.28133541	-7.015609453	2.29E-12	1.06E-11
WDR78	330.6839187	-1.290653603	0.184013621	-7.01390253	2.32E-12	1.07E-11
CFAP77	97.47798457	-2.160239432	0.3081227	-7.010971387	2.37E-12	1.09E-11
NALCN-AS1	11.51582771	-1.928943172	0.275177576	-7.009812354	2.39E-12	1.10E-11
CST5	26.40498191	-1.930751833	0.27575135	-7.001785613	2.53E-12	1.16E-11
LRCH2	261.2767441	-1.242610543	0.177502053	-7.000541793	2.55E-12	1.17E-11
MAL	304.6167676	-1.321836645	0.18887716	-6.998393258	2.59E-12	1.19E-11
SAXO2	224.4075397	-1.700146894	0.243045739	-6.995172596	2.65E-12	1.22E-11
MYO16-AS1	31.07863559	-2.46940607	0.353142885	-6.99265418	2.70E-12	1.24E-11
CD163	5408.774513	-1.182893645	0.169163327	-6.99261281	2.70E-12	1.24E-11
FAM92B	217.685153	-1.967128386	0.281348766	-6.991778958	2.71E-12	1.24E-11
KCNE1B	12.61897295	-2.065110943	0.29538918	-6.991152977	2.73E-12	1.25E-11
SLC27A6	29.24017774	-2.439922334	0.34911802	-6.988818088	2.77E-12	1.27E-11
COL4A3	1360.769659	-1.433688548	0.205390339	-6.980311509	2.95E-12	1.35E-11
AL035446.1	34.20926812	-1.388110367	0.198886148	-6.979422053	2.96E-12	1.35E-11
AL139300.2	2.758215875	-1.483533365	0.212570104	-6.979031098	2.97E-12	1.36E-11
HLA-DRA	79578.93444	-1.042804049	0.149424041	-6.978823753	2.98E-12	1.36E-11
PTGIS	1565.302565	-1.262627744	0.180987974	-6.976307394	3.03E-12	1.38E-11
KCNRG	44.32405666	-1.458521094	0.209182552	-6.972479677	3.11E-12	1.42E-11
LINC01747	4.631557369	-1.382256262	0.198259926	-6.971939759	3.13E-12	1.42E-11
AC068722.2	6.741792268	-1.342559163	0.192636422	-6.969394193	3.18E-12	1.45E-11
AL589935.2	1.633693121	-2.106468019	0.302325325	-6.967553975	3.22E-12	1.47E-11
ANKRD66	72.83558852	-2.318021033	0.332773382	-6.965764571	3.27E-12	1.49E-11
CLEC9A	26.68615082	-1.270121754	0.18235393	-6.965146024	3.28E-12	1.49E-11
RSPH10B	12.08109274	-1.541320908	0.221462576	-6.959735288	3.41E-12	1.55E-11
KCNN3	446.8002318	-1.040247173	0.149486458	-6.958805399	3.43E-12	1.56E-11
CRHBP	13.55425539	-1.202595708	0.172898909	-6.955484632	3.51E-12	1.59E-11
KHDRBS2	135.6036414	-1.723303921	0.247855537	-6.952856252	3.58E-12	1.62E-11
PCDHGA9	78.84697076	-1.024824866	0.147397926	-6.952776682	3.58E-12	1.62E-11
SERPINA9	12.52714344	-2.151767215	0.309586041	-6.950465878	3.64E-12	1.65E-11
HSD3BP5	18.18481822	-1.40779401	0.202719885	-6.944528462	3.80E-12	1.72E-11
G6PC2	1.644612447	-2.479460574	0.357182181	-6.941725279	3.87E-12	1.75E-11
LHFPL3	62.12773259	-2.073333165	0.298766552	-6.93964285	3.93E-12	1.78E-11
C16orf54	375.0846328	-1.065364416	0.15365457	-6.933502944	4.11E-12	1.85E-11
TNNI2	122.4238286	-1.455885963	0.209980604	-6.933430693	4.11E-12	1.85E-11
ERBB4	227.3574541	-1.711165459	0.246839182	-6.932308913	4.14E-12	1.87E-11
ABCA6	379.5913595	-1.172767998	0.169257261	-6.92890806	4.24E-12	1.91E-11
RIBC1	164.3903777	-1.094216042	0.15801289	-6.924853027	4.36E-12	1.96E-11
TMEM231	635.2009288	-1.010336677	0.145939752	-6.922971048	4.42E-12	1.99E-11
LINC00472	49.77776214	-1.646057707	0.237778807	-6.922642635	4.43E-12	1.99E-11
EFCAB1	277.2304686	-2.061554807	0.29784932	-6.921468903	4.47E-12	2.01E-11
AC022217.1	1.924864789	-1.416589911	0.20488988	-6.913908623	4.71E-12	2.11E-11
LINC02006	18.2253024	-1.426074638	0.206428143	-6.908334383	4.90E-12	2.20E-11
SCEL	3284.823751	-1.387995688	0.200924692	-6.908039384	4.91E-12	2.20E-11
INSYN1	132.9816194	-1.467777033	0.21253036	-6.906199332	4.98E-12	2.23E-11
CD69	624.5913353	-1.159012898	0.167917144	-6.902290427	5.12E-12	2.29E-11
VWA3B	278.2563035	-1.818181542	0.263561058	-6.898521189	5.25E-12	2.34E-11
COL4A2-AS1	4.250741952	-1.39579619	0.202346481	-6.898050229	5.27E-12	2.35E-11
CCDC68	667.3352534	-1.042531939	0.151219382	-6.894168751	5.42E-12	2.41E-11
ARSF	2.311652889	-1.475215546	0.2141397	-6.889033396	5.62E-12	2.50E-11
LMO7DN	9.153496092	-1.464497678	0.212636216	-6.887338892	5.68E-12	2.53E-11
LINC01277	9.735530664	-1.168367775	0.169663346	-6.886388868	5.72E-12	2.54E-11
ROPN1L	155.2659581	-1.818618728	0.264164743	-6.884411245	5.80E-12	2.58E-11
LINC02345	109.0040488	-1.389882641	0.201910936	-6.883642207	5.83E-12	2.59E-11
AC008011.2	2.603712484	-1.78701771	0.259642538	-6.882607608	5.88E-12	2.61E-11
MUSK	23.99892744	-1.605079777	0.233265416	-6.880916201	5.95E-12	2.64E-11
MAG	13.66474684	-2.083135779	0.302749963	-6.880713576	5.96E-12	2.64E-11
AL391669.1	1.575151472	-1.641510207	0.238648868	-6.87834901	6.06E-12	2.69E-11
AC093772.1	7.152502628	-1.669405959	0.242788719	-6.875961799	6.16E-12	2.73E-11
CYB5A	8940.063869	-1.014062549	0.147520843	-6.874028952	6.24E-12	2.77E-11
FAT4	965.8954191	-1.178039339	0.171489439	-6.869457054	6.44E-12	2.85E-11
ACTG2	936.4045004	-1.265801778	0.18434098	-6.866632557	6.57E-12	2.91E-11
APOA1	21.71586301	-1.804376636	0.262820583	-6.865431209	6.63E-12	2.93E-11
JAZF1-AS1	3.713861711	-1.259477823	0.183518176	-6.862959579	6.74E-12	2.98E-11
AL355355.1	3.666297376	-1.403135409	0.204484512	-6.861817515	6.80E-12	3.00E-11
AC022893.1	42.89118186	-1.16373843	0.169607849	-6.861347725	6.82E-12	3.01E-11
ADAMTS9-AS2	66.66301461	-1.42896306	0.208344748	-6.858646892	6.95E-12	3.07E-11
ZNF781	40.55297444	-1.015988969	0.148298028	-6.850994475	7.33E-12	3.23E-11
LINC00607	75.91105512	-1.402956517	0.204924495	-6.84621191	7.58E-12	3.34E-11
MAP3K15	41.80242968	-1.62222205	0.237057159	-6.843168349	7.75E-12	3.41E-11
LINC01888	1.115521278	-1.683081765	0.246030988	-6.840934051	7.87E-12	3.46E-11
AC010754.1	20.71257851	-1.56076835	0.228238382	-6.83832551	8.01E-12	3.52E-11
LINC01798	5.198183349	-1.256765677	0.183825731	-6.836723409	8.10E-12	3.56E-11
CFAP65	232.5983207	-1.936381113	0.283533366	-6.829464686	8.52E-12	3.73E-11
NXF3	81.54821381	-1.923321464	0.281628511	-6.829285347	8.53E-12	3.74E-11
RARRES2	3949.919865	-1.00474119	0.147139736	-6.828483054	8.58E-12	3.76E-11
ST13P2	1.061987155	-2.085907923	0.305487418	-6.828130386	8.60E-12	3.77E-11
AL139383.1	7.939108499	-1.269737208	0.185957366	-6.828109232	8.60E-12	3.77E-11
RSPH4A	267.6532981	-1.761170049	0.257994621	-6.826382813	8.71E-12	3.81E-11
SOD3	2070.593514	-1.075990188	0.157752252	-6.820759602	9.06E-12	3.96E-11
ATOH8	1826.932133	-1.544800985	0.226771813	-6.812138456	9.62E-12	4.20E-11
AP003548.1	2.191310753	-1.933915451	0.28399133	-6.809769347	9.78E-12	4.26E-11
EDN3	16.92392292	-2.719604095	0.39984286	-6.801682278	1.03E-11	4.50E-11
COBL	1780.350618	-1.115895553	0.164075096	-6.801126916	1.04E-11	4.52E-11
C1orf87	114.0617957	-2.393540291	0.352024385	-6.799359338	1.05E-11	4.57E-11
TMEM132C	34.74430507	-2.147832085	0.315981529	-6.797334297	1.07E-11	4.63E-11
VGLL3	1353.134339	-1.224814565	0.180249303	-6.795114022	1.08E-11	4.70E-11
AC087477.5	1.9487151	-1.369876	0.201813805	-6.787821074	1.14E-11	4.95E-11
CRH	2.806320233	-2.891050125	0.426083689	-6.785169673	1.16E-11	5.04E-11
PALM2-AKAP2	17.38573321	-1.083809952	0.159755992	-6.784158371	1.17E-11	5.07E-11
MAPK6P5	1.354531678	-1.696922192	0.250181405	-6.782767069	1.18E-11	5.12E-11
PLBD1	2454.261435	-1.077698362	0.158895744	-6.782424337	1.18E-11	5.13E-11
TRIM71	72.92236926	-2.000443219	0.295145691	-6.777816098	1.22E-11	5.29E-11
AC025822.2	2.255442411	-1.311324167	0.193867989	-6.764005623	1.34E-11	5.79E-11
ADGRB3	65.44929993	-1.572599125	0.232516072	-6.763399683	1.35E-11	5.82E-11
OR7E11P	2.285303907	-2.103250183	0.311228053	-6.757906829	1.40E-11	6.03E-11
AC123023.1	4.361220646	-2.259891069	0.334482179	-6.75638708	1.41E-11	6.09E-11
ADH1A	9.548006069	-1.924918995	0.285246952	-6.748254385	1.50E-11	6.42E-11
AC010175.1	3.475949955	-1.329346434	0.197045265	-6.746401316	1.52E-11	6.50E-11
NTRK2	501.8913064	-1.868101879	0.27693223	-6.745700495	1.52E-11	6.53E-11
ERVE-1	60.98877062	-1.23062427	0.182433945	-6.745588228	1.52E-11	6.54E-11
OR2W3	5.681041846	-2.266442306	0.336097262	-6.743411989	1.55E-11	6.63E-11
DRC1	218.8451008	-1.922010508	0.285055971	-6.74257234	1.56E-11	6.67E-11
NTNG1	152.6250611	-1.875329867	0.278184029	-6.741328287	1.57E-11	6.73E-11
PEG3	161.7496414	-1.226100643	0.18200387	-6.736673487	1.62E-11	6.94E-11
CA2	1448.456029	-1.470499099	0.218298416	-6.736187673	1.63E-11	6.96E-11
KCNMB2	23.75618305	-1.569486666	0.233096393	-6.733208708	1.66E-11	7.10E-11
HHIP-AS1	193.9999517	-1.607349044	0.238733114	-6.732828199	1.66E-11	7.12E-11
SH3GL2	51.51371458	-2.246961976	0.333764084	-6.732186243	1.67E-11	7.15E-11
TMSB15A	46.49846712	-1.664538665	0.247530169	-6.724589041	1.76E-11	7.52E-11
LRRC71	84.22180366	-2.055497915	0.305828132	-6.72108841	1.80E-11	7.69E-11
FGF14	191.6655766	-1.214818827	0.18081805	-6.718459963	1.84E-11	7.83E-11
HLA-DPA1	28081.03141	-1.015163058	0.151185812	-6.714671464	1.88E-11	8.03E-11
HLA-V	169.7436044	-1.541794722	0.229723601	-6.711520796	1.93E-11	8.20E-11
FLACC1	45.02809422	-1.410448452	0.210193139	-6.710249705	1.94E-11	8.27E-11
AC026904.1	1.996242972	-1.602843131	0.238939501	-6.708154661	1.97E-11	8.38E-11
RSPH10B2	8.623050309	-1.72987288	0.258079081	-6.702879113	2.04E-11	8.67E-11
C6	242.2706158	-2.00620011	0.299312924	-6.702684539	2.05E-11	8.68E-11
AC006994.2	2.769535352	-1.61761117	0.241347114	-6.702425989	2.05E-11	8.69E-11
SLC2A3	3502.71112	-1.09148095	0.162965448	-6.697621871	2.12E-11	8.97E-11
TTC16	78.60474117	-1.437460149	0.214670129	-6.696134945	2.14E-11	9.06E-11
LINC02734	1.123293798	-1.432897679	0.214045293	-6.694366678	2.17E-11	9.16E-11
AC060834.1	15.76479617	-1.660410214	0.248079016	-6.693069991	2.19E-11	9.24E-11
APOC4-APOC2	11.36274699	-1.450038652	0.216656689	-6.69279429	2.19E-11	9.26E-11
LGALSL-DT	7.530261502	-1.179902535	0.176355753	-6.690468071	2.22E-11	9.40E-11
AC020634.2	4.614062068	-1.306261894	0.195356073	-6.686569158	2.28E-11	9.64E-11
AC096637.2	26.21264705	-1.729089311	0.258640363	-6.685303443	2.30E-11	9.72E-11
NKD1	450.7300416	-1.381814366	0.206752328	-6.683428323	2.33E-11	9.84E-11
LINC01168	2.163202957	-2.439283213	0.36499035	-6.6831444	2.34E-11	9.86E-11
BEX5	178.0918979	-1.266009244	0.189452564	-6.682460329	2.35E-11	9.90E-11
CFAP73	142.0830037	-1.766934718	0.264459753	-6.681299128	2.37E-11	9.98E-11
AC012349.1	3.814179388	-2.171584648	0.325293866	-6.675762663	2.46E-11	1.03E-10
AQP1	24551.66648	-1.53094576	0.229355689	-6.674984899	2.47E-11	1.04E-10
MORN5	85.38455449	-2.185836615	0.327718759	-6.669855042	2.56E-11	1.07E-10
CCDC96	191.7238786	-1.01563995	0.152302211	-6.668583117	2.58E-11	1.08E-10
AC103724.4	2.616871554	-1.243717631	0.186520478	-6.66799509	2.59E-11	1.09E-10
IL27	12.33650152	-1.110231078	0.166547482	-6.666153467	2.63E-11	1.10E-10
SLC6A12	165.5084493	-1.090503482	0.163611082	-6.665217696	2.64E-11	1.11E-10
C1orf189	35.16483382	-1.876987315	0.281638871	-6.66451796	2.66E-11	1.11E-10
LINC01366	4.952644639	-1.275298875	0.191554376	-6.657633716	2.78E-11	1.16E-10
AC093390.1	2.014311034	-2.089435999	0.313917137	-6.656011251	2.81E-11	1.18E-10
ADAMTS4	1264.889028	-1.311710795	0.197076446	-6.655847642	2.82E-11	1.18E-10
NHSL2	76.12252163	-1.01733183	0.152998306	-6.649301278	2.94E-11	1.23E-10
CRTAM	119.0438451	-1.072675355	0.161459917	-6.643601535	3.06E-11	1.28E-10
RGS18	156.612683	-1.024868299	0.154369496	-6.63905971	3.16E-11	1.31E-10
DCDC2B	55.98382336	-1.637947653	0.246791845	-6.636960196	3.20E-11	1.33E-10
TEKT1	314.7038688	-2.236265046	0.336956604	-6.636655935	3.21E-11	1.33E-10
ALOX15	497.9359002	-2.1142145	0.319449958	-6.618296383	3.63E-11	1.50E-10
GALNT16	142.2767727	-1.342553402	0.202868947	-6.617835903	3.64E-11	1.51E-10
RPL39P5	2.994547337	-1.179491869	0.178430503	-6.610371247	3.83E-11	1.58E-10
PPP1R42	24.7819859	-1.908744166	0.288774628	-6.609805641	3.85E-11	1.59E-10
ACSM2A	1.504339131	-2.145556647	0.324827008	-6.605228601	3.97E-11	1.64E-10
AC025280.2	3.794840307	-1.478711086	0.224069018	-6.59935542	4.13E-11	1.70E-10
ADGRD1	2006.108102	-1.308301745	0.198250808	-6.599225272	4.13E-11	1.70E-10
ERICH2	139.0787786	-1.122112419	0.170087339	-6.59727189	4.19E-11	1.72E-10
AP001533.1	3.284135807	-1.350662664	0.204814204	-6.594575163	4.26E-11	1.75E-10
ADIRF-AS1	294.2536963	-1.11499252	0.16914374	-6.591982185	4.34E-11	1.78E-10
AC124016.2	27.51592713	-1.013914435	0.153841622	-6.590637991	4.38E-11	1.80E-10
LINC02471	52.24470902	-2.237574212	0.339541291	-6.589991465	4.40E-11	1.81E-10
C16orf71	143.66702	-1.145412097	0.173824307	-6.589481749	4.41E-11	1.81E-10
UST	528.2642784	-1.061458555	0.1610874	-6.58933322	4.42E-11	1.81E-10
LINC02289	33.29076776	-1.403871098	0.213263382	-6.582804254	4.62E-11	1.89E-10
TRPC3	29.28724346	-1.270602919	0.193038492	-6.582122057	4.64E-11	1.90E-10
EIF3KP1	4.545884781	-1.134915954	0.17257036	-6.576540475	4.82E-11	1.97E-10
LINC00535	13.4867979	-1.305176279	0.19866228	-6.569824307	5.04E-11	2.06E-10
AP003555.2	4.330170074	-1.702603565	0.259204357	-6.568576172	5.08E-11	2.07E-10
RHOXF1-AS1	173.1406805	-1.615289607	0.246007892	-6.566007257	5.17E-11	2.11E-10
LRRTM4	16.26204458	-1.802962058	0.274603157	-6.565700401	5.18E-11	2.11E-10
RN7SL475P	1.083772164	-3.230496952	0.492475514	-6.559710811	5.39E-11	2.20E-10
C11orf97	27.86922431	-2.485454257	0.379007939	-6.557789429	5.46E-11	2.22E-10
TRMT9B	177.8727954	-1.180364932	0.180047125	-6.555866604	5.53E-11	2.25E-10
PTPRD	392.6469285	-1.082827958	0.165253983	-6.552507464	5.66E-11	2.30E-10
AC007342.3	11.12842677	-1.146011738	0.175100281	-6.544888052	5.95E-11	2.41E-10
CYS1	381.9505157	-1.479549283	0.226086964	-6.544160059	5.98E-11	2.42E-10
MAP1LC3C	127.5326569	-1.426270742	0.217956942	-6.543818834	6.00E-11	2.43E-10
AL772337.2	3.429467581	-2.77260127	0.423747282	-6.543053816	6.03E-11	2.44E-10
ENKUR	212.2450807	-1.595240009	0.243839954	-6.542160067	6.06E-11	2.45E-10
APOBEC3A	95.39692901	-1.309783012	0.200243583	-6.540948729	6.11E-11	2.47E-10
MT-TE	1.046827874	-1.535944808	0.235106205	-6.532982866	6.45E-11	2.60E-10
ZNF705A	1.985432028	-1.486687712	0.227771777	-6.527093619	6.71E-11	2.70E-10
LINC01960	5.658832133	-1.03474253	0.158717236	-6.519408723	7.06E-11	2.84E-10
